State,Crop,AVERAGE PHL (%),Avg Rainfall,Avg Humidity,Avg Temp,Risk Score
Ogun,Pineapples,30.0,150.46322916666665,87.48843749999999,25.682708333333334,Medium
Ogun,Plantains and cooking bananas,30.0,150.46322916666665,87.48843749999999,25.682708333333334,Medium
Ogun,Rice,30.0,150.46322916666665,87.48843749999999,25.682708333333334,Medium
Ogun,Sugar cane,30.0,150.46322916666665,87.48843749999999,25.682708333333334,Medium
Ogun,Sweet potatoes,30.0,150.46322916666665,87.48843749999999,25.682708333333334,Medium
Ogun,Taro,30.0,150.46322916666665,87.48843749999999,25.682708333333334,Medium
Ogun,Yams,30.0,150.46322916666665,87.48843749999999,25.682708333333334,Medium
Ondo,Bananas,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,"Cashew nuts, in shell",30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,"Cassava, fresh",30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Cocoa beans,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,"Coconuts, in shell",30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,"Coffee, green",30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Kenaf,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Kola nuts,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,"Mangoes, guavas and mangosteens",30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Natural rubber,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Oil palm fruit,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Okra,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Other citrus fruit,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Other fruits,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Other nuts,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Other stimulant crops,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Other vegetables,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Papayas,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Pineapples,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Plantains and cooking bananas,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Rice,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Sugar cane,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Sweet potatoes,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Taro,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Ondo,Yams,30.0,165.0878125,87.69604166666666,25.04885416666667,Medium
Osun,Bananas,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,"Cashew nuts, in shell",30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,"Cassava, fresh",30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Cocoa beans,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,"Coconuts, in shell",30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,"Coffee, green",30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Kenaf,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Kola nuts,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,"Mangoes, guavas and mangosteens",30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Okra,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Other citrus fruit,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Other fruits,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Other nuts,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Other stimulant crops,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Other vegetables,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Papayas,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Pineapples,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Plantains and cooking bananas,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Rice,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Sugar cane,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Sweet potatoes,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Taro,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Osun,Yams,30.0,169.6553125,85.73541666666667,24.984687499999996,Medium
Oyo,Bananas,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,"Cashew nuts, in shell",30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,"Cassava, fresh",30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Cocoa beans,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,"Coconuts, in shell",30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,"Coffee, green",30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Green corn (maize),30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Kenaf,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Kola nuts,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,"Mangoes, guavas and mangosteens",30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Okra,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Other citrus fruit,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Other fruits,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Other nuts,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Other stimulant crops,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Other vegetables,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Papayas,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Pineapples,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Plantains and cooking bananas,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Rice,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Sugar cane,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Sweet potatoes,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Taro,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Oyo,Yams,30.0,142.86333333333334,81.90479166666667,25.098333333333333,Medium
Plateau,Bananas,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Carrots and turnips,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,"Cashew nuts, in shell",30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,"Cassava, fresh",30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,"Chillies and peppers, dry",30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,"Chillies and peppers, green",30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,"Coffee, green",30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,"Cow peas, dry",30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,"Ginger, raw",30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Green corn (maize),30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Green garlic,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Karite nuts (sheanuts),30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Kenaf,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Maize (corn),30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Melonseed,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Other fibre crops,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Other oil seeds,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Other pulses,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Potatoes,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Rice,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Seed cotton,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Sesame seed,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Soya beans,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Tomatoes,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Unmanufactured tobacco,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Wheat,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Plateau,Yams,30.0,83.69666666666667,59.661145833333336,25.768645833333334,Low
Rivers,Bananas,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,"Cassava, fresh",30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Cocoa beans,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,"Coconuts, in shell",30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,"Coffee, green",30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Kola nuts,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,"Mangoes, guavas and mangosteens",30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Natural rubber,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Oil palm fruit,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Okra,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Other citrus fruit,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Other fruits,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Other nuts,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Other stimulant crops,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Other vegetables,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Papayas,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Pineapples,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Plantains and cooking bananas,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Rice,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Sugar cane,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Sweet potatoes,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Taro,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Rivers,Yams,30.0,229.67062499999997,87.47135416666667,25.973125,Medium
Sokoto,"Cassava, fresh",30.0,78.44510416666667,48.65520833333333,27.12614583333333,Low
Sokoto,"Groundnut, excluding shelled",30.0,78.44510416666667,48.65520833333333,27.12614583333333,Low
Sokoto,Maize (corn),30.0,78.44510416666667,48.65520833333333,27.12614583333333,Low
Sokoto,Millet,30.0,78.44510416666667,48.65520833333333,27.12614583333333,Low
Sokoto,Sweet potatoes,30.0,78.44510416666667,48.65520833333333,27.12614583333333,Low
Sokoto,Rice,30.0,78.44510416666667,48.65520833333333,27.12614583333333,Low
Taraba,Bananas,30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,Carrots and turnips,30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,"Cashew nuts, in shell",30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,"Cassava, fresh",30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,"Coffee, green",30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,"Ginger, raw",30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,Green garlic,30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,Karite nuts (sheanuts),30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,Kenaf,30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,Maize (corn),30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,"Mangoes, guavas and mangosteens",30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,Other fibre crops,30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,Potatoes,30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,Rice,30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,Soya beans,30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,Sugar cane,30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,Unmanufactured tobacco,30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,Wheat,30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Taraba,Yams,30.0,120.73843749999999,68.6375,26.633854166666666,Medium
Yobe,"Chillies and peppers, dry",30.0,57.386770833333344,40.94864583333334,27.315624999999997,Low
Yobe,"Chillies and peppers, green",30.0,57.386770833333344,40.94864583333334,27.315624999999997,Low
Yobe,"Cow peas, dry",30.0,57.386770833333344,40.94864583333334,27.315624999999997,Low
Yobe,Fonio,30.0,57.386770833333344,40.94864583333334,27.315624999999997,Low
Yobe,"Groundnuts, excluding shelled",30.0,57.386770833333344,40.94864583333334,27.315624999999997,Low
Yobe,Millet,30.0,57.386770833333344,40.94864583333334,27.315624999999997,Low
Yobe,"Onions and shallots, dry",30.0,57.386770833333344,40.94864583333334,27.315624999999997,Low
Yobe,"Onions and shallots, green",30.0,57.386770833333344,40.94864583333334,27.315624999999997,Low
Yobe,Sorghum,30.0,57.386770833333344,40.94864583333334,27.315624999999997,Low
Zamfara,"Chillies and peppers, dry",30.0,72.776875,51.288645833333334,26.5371875,Low
Zamfara,"Chillies and peppers, green",30.0,72.776875,51.288645833333334,26.5371875,Low
Zamfara,"Cow peas, dry",30.0,72.776875,51.288645833333334,26.5371875,Low
Zamfara,Fonio,30.0,72.776875,51.288645833333334,26.5371875,Low
Zamfara,"Groundnuts, excluding shelled",30.0,72.776875,51.288645833333334,26.5371875,Low
Zamfara,Melonseed,30.0,72.776875,51.288645833333334,26.5371875,Low
Zamfara,Millet,30.0,72.776875,51.288645833333334,26.5371875,Low
Zamfara,"Onions and shallots, dry",30.0,72.776875,51.288645833333334,26.5371875,Low
Zamfara,"Onions and shallots, green",30.0,72.776875,51.288645833333334,26.5371875,Low
Zamfara,Other oil seeds,30.0,72.776875,51.288645833333334,26.5371875,Low
Zamfara,Other pulses,30.0,72.776875,51.288645833333334,26.5371875,Low
Zamfara,Seed cotton,30.0,72.776875,51.288645833333334,26.5371875,Low
Zamfara,Sesame seed,30.0,72.776875,51.288645833333334,26.5371875,Low
Zamfara,Sorghum,30.0,72.776875,51.288645833333334,26.5371875,Low
Zamfara,Tomatoes,30.0,72.776875,51.288645833333334,26.5371875,Low
